 Kello      Hinta   M‰‰r‰  Ostaja   Myyj‰
 11:34:03    8.77     571     GSI     GSI
 11:34:03    8.78     630     VDM     CAR
 11:34:03    8.78    5000     VDM     EVL
 11:34:03    8.78     500     VDM     GSI
 11:34:03    8.78     500     VDM     GSI
 11:34:03    8.78    2050     VDM     NRD
 11:34:03    8.78    1000     VDM     NON
 11:34:03    8.78    4000     VDM     FIM
 11:34:03    8.77    2000     VDM     OPV
 11:34:03    8.77    2514     VDM     GSI
 11:34:03    8.77     447     VDM     NRD
 11:34:03    8.77    1739     VDM     ENS
 11:34:03    8.77     500     VDM     GSI
 11:34:03    8.77    2124     VDM     MLI
 11:34:03    8.77     998     VDM     FIM
 11:34:03    8.76     998     VDM     FIM
 11:34:01    8.76    2000     OPV     MLI
 11:34:01    8.76    2651     ABN     MLI
 11:33:51    8.77    7869     ABN     NEO
 11:33:51    8.77   10000     ABN     EQB
 11:33:48    8.77     214     ABN     EVL
 11:33:40    8.78   20949     NIP     SGP
 11:33:39    8.78   35000     NIP     ENS
 11:33:37    8.79    4255     ENS     EPB
 11:33:36    8.78    2000     ENS     EQB
 11:33:33    8.79    5941     EVL     MSI
 11:33:32    8.79    1220     ENS     MSI
 11:33:32    8.79    2835     ENS     SGP
 11:33:31    8.78    1820     ENS     MSI
 11:33:31    8.79    1000     NON     SGP
 11:33:31    8.79    1835     NEO     SGP
 11:33:31    8.80      55     NON     NON
 11:33:31    8.80     200     NON     NON
 11:33:31    8.80      45     NON     NON
 11:33:29    8.79     500     NEO     NRD
 11:33:29    8.79    1100     NEO     NON
 11:33:26    8.79    4065     NEO     SGP
 11:33:25    8.79     998     FIM     SGP
 11:33:25    8.78    1925     ENS     INT
 11:33:25    8.78   35000     NIP     INT
 11:33:25    8.79    7722     ENS     SGP
 11:33:25    8.79    2278     ENS     GSI
 11:33:25    8.79   10300     ENS     SGP
 11:33:25    8.79    3327     OPS     SGP
 11:33:25    8.79    1673     OPS     MLI
 11:33:25    8.79     599     GSI     MLI
 11:33:24    8.79     150     EQB     MLI
 11:33:24    8.79   15000     EQB     EVL
 11:33:24    8.79    2000     EQB     OPS
 11:33:24    8.79    1000     EQB     OPS
 11:33:24    8.79     400     EQB     NON
 11:33:24    8.79    1000     EQB     NRD
 11:33:24    8.79     450     EQB     EQB
 11:33:22    8.78     361     NIP     NRD
 11:33:22    8.78    2000     NIP     DBL
 11:33:22    8.78   15000     NIP     SHB
 11:33:22    8.78     500     NIP     NON
 11:33:22    8.78   15000     NIP     FIM
 11:33:22    8.78    3000     NIP     EQB
 11:33:22    8.78     700     NIP     EQB
 11:33:22    8.78    1250     NIP     DDB
 11:33:22    8.78     200     NIP     NRD
 11:33:22    8.78     100     NIP     NRD
 11:33:22    8.78     440     NIP     NRD
 11:33:22    8.78     500     NIP     NRD
 11:33:18    8.77    6917     ABN     OPV
 11:33:17    8.77    3083     NEO     OPV
 11:33:17    8.77    9417     NEO     NEO
 11:33:16    8.77   15083     GSI     NEO
 11:33:16    8.77    1557     GSI     MSI
 11:33:16    8.77    9148     GSI     ENS
 11:33:16    8.77     212     GSI     DDB
 11:33:13    8.76     445     ENS     EQB
 11:33:13    8.76   19400     ENS     EQB
 11:33:13    8.76    9555     ENS     EQB
 11:33:13    8.76     600     ENS     EQB
 11:33:12    8.76    1200     ENS     NON
 11:33:09    8.76    1305     ABN     OPV
 11:33:09    8.76    4695     ABN     OPV
 11:33:09    8.77     288     GSI     DDB
 11:33:09    8.77   25500     GSI     NEO
 11:33:09    8.77     250     GSI     OPS
 11:33:09    8.77     500     GSI     GSI
 11:33:08    8.76    1902     GSI     GSI
 11:33:05    8.76    2796     GSI     MLI
 11:33:05    8.76    2397     GSI     MLI
 11:33:05    8.76    3197     GSI     MLI
 11:33:05    8.76    3170     GSI     MSI
 11:33:05    8.76    9504     AOI     MSI
 11:33:05    8.76     496     AOI     SHB
 11:33:05    8.75     945     ENS     VDM
 11:33:03    8.75    2000     OPV     NRD
 11:33:01    8.76    1157     ABN     SHB
 11:33:00    8.76   10418     NEO     SHB
 11:32:59    8.76    1371     ABN     SHB
 11:32:59    8.76    1500     AOI     SHB
 11:32:58    8.76      58     ABN     SHB
 11:32:58    8.76    1272     ABN     MLI
 11:32:58    8.76    4344     ABN     MLI
 11:32:58    8.76   20266     GSI     MLI
 11:32:57    8.76   10853     GSI     INT
 11:32:56    8.76   10000     GSI     OPV
 11:32:56    8.76    2000     GSI     OPV
 11:32:56    8.76     500     GSI     FIM
 11:32:56    8.76    1500     GSI     OPS
 11:32:56    8.76    4381     GSI     FIM
 11:32:54    8.74      50     OPV     EQB
 11:32:53    8.75     500     ABN     GSI
 11:32:52    8.76     619     ABN     FIM
 11:32:52    8.76     174     ABN     NON
 11:32:52    8.76    1000     ABN     OPS
 11:32:52    8.76    3000     ABN     EQB
 11:32:51    8.74    5773     ABN     OPV
 11:32:51    8.74    4227     ABN     OPV
 11:32:51    8.74    2000     ABN     OPV
 11:32:50    8.72    1000     OPV     CDV
 11:32:50    8.72    7300     NEO     OPV
 11:32:50    8.72    5700     NEO     OPV
 11:32:50    8.74     900     AOI     OPV
 11:32:50    8.74    2000     OPV     OPV
 11:32:50    8.76    1000     MLI     EQB
 11:32:50    8.76    1000     MLI     EQB
 11:32:50    8.75    6422     ABN     OPV
 11:32:50    8.75    5650     NIP     OPV
 11:32:50    8.75    2000     OPV     OPV
 11:32:50    8.75     579     NIP     GSI
 11:32:50    8.75    2500     NIP     SHB
 11:32:50    8.75     391     NIP     VDM
 11:32:50    8.75    2000     NIP     VDM
 11:32:50    8.75    5000     NIP     SHB
 11:32:50    8.75    1000     NIP     IMC
 11:32:50    8.75    2000     NIP     CAR
 11:32:50    8.75    1010     NIP     VDM
 11:32:50    8.75    1000     NIP     CAR
 11:32:50    8.75    2000     NIP     OPV
 11:32:50    8.75   24500     NIP     NEO
 11:32:50    8.75   15000     NIP     NEO
 11:32:50    8.75    2000     NIP     CAR
 11:32:49    8.75    2000     NIP     CAR
 11:32:49    8.75    8555     NIP     ENS
 11:32:49    8.75   25000     NIP     EVL
 11:32:49    8.75   25000     NIP     EVL
 11:32:49    8.75     160     NIP     OPS
 11:32:49    8.75     200     NIP     OPS
 11:32:49    8.75    1100     NIP     NON
 11:32:49    8.75    2300     NIP     EQB
 11:32:49    8.75   10000     NIP     EVL
 11:32:49    8.75   25500     NIP     NEO
 11:32:49    8.75   20000     NIP     MSI
 11:32:49    8.75     900     NIP     NON
 11:32:49    8.75    5000     NIP     EQB
 11:32:49    8.75   12758     NIP     NIP
 11:32:49    8.74    2500     NIP     SHB
 11:32:49    8.74   15000     NIP     EVL
 11:32:49    8.74    2472     NIP     MLI
 11:32:49    8.74    4000     NIP     EQB
 11:32:49    8.74    1000     NIP     GSI
 11:32:49    8.74    1250     NIP     DDB
 11:32:49    8.74    2000     NIP     NON
 11:32:49    8.74    5000     NIP     OPV
 11:32:49    8.74    5000     NIP     EQB
 11:32:49    8.73     500     NIP     GSI
 11:32:49    8.73    2000     NIP     OPV
 11:32:49    8.73    2000     NIP     NEO
 11:32:49    8.73    1675     NIP     MSI
 11:32:49    8.72    2000     NIP     DIF
 11:32:49    8.72     500     NIP     NEO
 11:32:45    8.72    1744     ABN     NEO
 11:32:45    8.72     500     ABN     EVL
 11:32:45    8.71     500     GSI     EVL
 11:32:45    8.72     500     OPV     EVL
 11:32:44    8.72     500     OPV     EVL
 11:32:44    8.73    4575     ABN     MSI
 11:32:44    8.72     500     OPV     EVL
 11:32:43    8.73    2000     CSB     MSI
 11:32:43    8.73   16750     CSB     MSI
 11:32:43    8.73    2425     CSB     NRD
 11:32:43    8.73     500     CSB     GSI
 11:32:43    8.73    3500     CSB     EQB
 11:32:43    8.73    8000     CSB     NON
 11:32:43    8.73    1000     CSB     NEO
 11:32:43    8.73    5000     CSB     EQB
 11:32:43    8.72    6250     CSB     EPB
 11:32:42    8.73    2000     NON     NON
 11:32:42    8.72    2721     GSI     EVL
 11:32:41    8.72     250     GSI     FIM
 11:32:40    8.72   10000     GSI     ABC
 11:32:36    8.72     706     GSI     CAR
 11:32:32    8.72    1894     GSI     CAR
 11:32:31    8.72    2233     GSI     CDG
 11:32:31    8.72    2103     GSI     CSB
 11:32:31    8.72    2000     GSI     OPV
 11:32:31    8.72    4000     GSI     OPV
 11:32:31    8.72     500     GSI     SFB
 11:32:31    8.72    3000     GSI     EQB
 11:32:31    8.72    3000     GSI     EQB
 11:32:31    8.72     400     GSI     NON
 11:32:31    8.72    4850     GSI     EQB
 11:32:31    8.72     500     GSI     GSI
 11:32:30    8.72     150     DDB     EQB
 11:32:30    8.71     200     GSI     CAR
 11:32:28    8.71     320     GSI     SGP
 11:32:26    8.71    3087     GSI     NRD
 11:32:26    8.71     580     GSI     BPP
 11:32:26    8.71   18452     GSI     EVL
 11:32:26    8.71    8109     GSI     ENS
 11:32:26    8.71   14000     GSI     NON
 11:32:26    8.71    2000     GSI     EQB
 11:32:26    8.71    5000     GSI     EQB
 11:32:26    8.71     500     GSI     GSI
 11:32:26    8.71    3415     GSI     GSI
 11:32:24    8.70    2222     GSI     ENS
 11:32:24    8.70     101     GSI     CAR
 11:32:24    8.70    5000     GSI     CAR
 11:32:24    8.70    2000     GSI     OPV
 11:32:24    8.70    2000     GSI     NON
 11:32:21    8.70   19502     GSI     EVL
 11:32:21    8.70    5000     GSI     ABC
 11:32:21    8.70     500     GSI     NON
 11:32:21    8.70    3000     GSI     EQB
 11:32:21    8.70    3000     GSI     NON
 11:32:21    8.70    3000     GSI     NRD
 11:32:21    8.70     358     GSI     EPB
 11:32:21    8.70    1000     GSI     NRD
 11:32:21    8.70   12000     GSI     EQB
 11:32:21    8.70     500     GSI     GSI
 11:32:21    8.69     400     GSI     FIM
 11:32:21    8.69    5485     GSI     HBC
 11:32:21    8.69    3013     GSI     SGP
 11:32:21    8.69     500     GSI     GSI
 11:32:08    8.69    2561     GSI     SGP
 11:32:08    8.69    4426     OPS     SGP
 11:32:05    8.69     574     OPS     GSI
 11:32:03    8.68     300     CSB     SHB
 11:31:57    8.68    6250     CSB     EPB
 11:31:53    8.68    2000     OPV     CDG
 11:31:53    8.68    5112     CSB     CDG
 11:31:53    8.68   10000     CSB     NRD
 11:31:51    8.69     500     CSB     FIM
 11:31:51    8.69    8384     CSB     ENS
 11:31:51    8.69    5000     CSB     EVL
 11:31:51    8.69    5000     CSB     OPV
 11:31:50    8.68    3031     CSB     SGP
 11:31:50    8.68    5620     CSB     SGP
 11:31:46    8.68    1237     CSB     EVL
 11:31:42    8.68     237     CSB     CAR
 11:31:42    8.68    5000     CSB     EQB
 11:31:42    8.68    8763     CSB     EVL
 11:31:42    8.68    1000     CSB     NRD
 11:31:39    8.67     241     CSB     EVL
 11:31:38    8.68    2500     CSB     NRD
 11:31:28    8.67    1509     MSI     CDG
 11:31:28    8.67    5000     MSI     EVL
 11:31:28    8.67    5000     MSI     EQB
 11:31:28    8.67     680     MSI     BPP
 11:31:28    8.66    2309     CSB     CSB
 11:31:28    8.66    2000     CSB     OPV
 11:31:28    8.66    1988     CSB     NRD
 11:31:28    8.66    2222     CSB     EVL
 11:31:28    8.66    2778     CSB     EVL
 11:31:28    8.66   12371     CSB     EVL
 11:31:28    8.66    1992     CSB     ENS
 11:31:28    8.66    2000     CSB     AOI
 11:31:28    8.66    2806     CSB     UBS
 11:31:28    8.65   15000     CSB     EVL
 11:31:26    8.64     141     GSI     NEO
 11:31:17    8.63     318     ABN     EVL
 11:31:17    8.64     182     GSI     EVL
 11:31:16    8.64    2318     GSI     NEO
 11:31:16    8.63     500     ABN     EVL
 11:31:13    8.64    2500     GSI     EVL
 11:31:07    8.64    2500     GSI     EVL
 11:31:04    8.64     500     GSI     CSB
 11:31:04    8.64    2000     GSI     OPV
 11:31:01    8.63    6147     EVL     EPB
 11:31:00    8.62     499     CSB     EVL
 11:31:00    8.63     103     ENS     EPB
 11:31:00    8.63     499     ENS     EVL
 11:30:59    8.63     499     ENS     EVL
 11:30:59    8.63     499     ENS     EVL
 11:30:58    8.63     499     OPV     EVL
 11:30:56    8.63     499     OPV     EVL
 11:30:53    8.63    2000     OPV     EVL
 11:30:51    8.64    3515     EVL     EQB
 11:30:51    8.64    1382     ABN     EQB
 11:30:43    8.63    1000     CDV     EVL
 11:30:43    8.63    2000     OPV     EVL
 11:30:43    8.63     500     CAR     EVL
 11:30:38    8.64    1000     ABN     UBS
 11:30:36    8.64    2405     ABN     UBS
 11:30:36    8.64     783     ABN     ENS
 11:30:36    8.64    1680     ABN     HBC
 11:30:36    8.63     500     ABN     EVL
 11:30:35    8.62     500     CSB     EVL
 11:30:35    8.62     500     CSB     EVL
 11:30:34    8.62     500     CSB     EVL
 11:30:34    8.64    3436     ABN     HBC
 11:30:33    8.63     985     ABN     EVL
 11:30:31    8.63    5032     ABN     NEO
 11:30:31    8.63     400     FIM     NEO
 11:30:31    8.63    1000     OPS     NEO
 11:30:30    8.63     500     EQB     EVL
 11:30:30    8.63     500     EQB     EVL
 11:30:29    8.63     500     EQB     EVL
 11:30:29    8.63     500     EQB     EVL
 11:30:23    8.64    4264     ABN     EPB
 11:30:20    8.63     244     EQB     EVL
 11:30:16    8.64    2000     OPV     EVL
 11:29:59    8.65    1000     CDG     NON
 11:29:59    8.65    1992     ABN     ENS
 11:29:56    8.65    2000     OPV     CSB
 11:29:56    8.65    2187     CDG     EPB
 11:29:55    8.65     187     CAR     EPB
 11:29:55    8.65    3876     ABN     EPB
 11:29:55    8.64     187     ABN     EVL
 11:29:55    8.64    2313     CSB     EVL
 11:29:53    8.64     723     CSB     EVL
 11:29:52    8.64     993     CSB     NEO
 11:29:52    8.64     453     CSB     EVL
 11:29:52    8.64     597     CAR     EVL
 11:29:52    8.64     735     EQB     EVL
 11:29:52    8.64    1462     MSI     EVL
 11:29:52    8.64   10000     DBL     EVL
 11:29:52    8.64    2000     OPV     EVL
 11:29:52    8.64     500     EQB     EVL
 11:29:52    8.64    5000     OPS     EVL
 11:29:52    8.64    1250     MLI     EVL
 11:29:52    8.64     350     EQB     EVL
 11:29:52    8.64    2653     EQB     EVL
 11:29:51    8.65   15562     ABN     DBL
 11:29:51    8.65   14159     ABN     DBL
 11:29:51    8.65    5518     ABN     HBC
 11:29:51    8.65    6300     ABN     EPB
 11:29:51    8.65    1426     ABN     EPB
 11:29:45    8.65    2830     VDM     EPB
 11:29:45    8.65    1994     OPS     EPB
 11:29:45    8.65    3006     OPS     EVL
 11:29:45    8.65   21994     MSI     EVL
 11:29:42    8.65     358     MSI     EPB
 11:29:17    8.65    5000     MSI     ABC
 11:28:54    8.66    2410     HQD     UBS
 11:28:54    8.66    3590     HQD     HBC
 11:28:50    8.66      17     BPP     HBC
 11:28:45    8.66     228     EVL     HBC
 11:28:31    8.65    5472     MSI     GSI
 11:28:27    8.66    1690     GSI     HBC
 11:28:27    8.66    4219     GSI     EPB
 11:28:02    8.66    1000     EQB     EPB
 11:27:52    8.66      31     VDM     EPB
 11:27:47    8.65    2729     MSI     NEO
 11:27:47    8.65    8562     MSI     BPP
 11:27:47    8.65    5871     MSI     AOI
 11:27:39    8.66    1000     EQB     EPB
 11:27:15    8.65      14     MSI     EVL
 11:26:37    8.66     500     FIM     BPP
 11:26:37    8.66     594     CDV     BPP
 11:26:16    8.66    3500     CDV     CAR
 11:26:16    8.66    2309     CDV     CSB
 11:26:15    8.66    3597     CDV     EPB
 11:26:06    8.66    2653     EQB     EPB
 11:25:48    8.65     192     EQB     NEO
 11:25:48    8.65     308     EQB     MSI
 11:25:46    8.65     200     BPP     MSI
 11:25:46    8.65     660     ABC     MSI
 11:25:46    8.65    1462     ABC     MSI
 11:25:46    8.65     397     ABC     ENS
 11:25:46    8.65    5345     ABC     HBC
 11:25:46    8.65    2136     ABC     EPB
 11:25:32    8.65    1000     NON     EPB
 11:25:22    8.65     945     VDM     EPB
 11:25:19    8.64      50     EQB     EQB
 11:25:16    8.65     900     SHB     EPB
 11:25:16    8.65    1078     CSB     EPB
 11:25:16    8.65    5000     ENS     EVL
 11:25:15    8.65     500     OPV     MLI
 11:25:15    8.65    2000     NON     MLI
 11:25:15    8.65     500     SFB     MLI
 11:25:13    8.66     191     VDM     EPB
 11:25:13    8.66    5000     EQB     EVL
 11:25:11    8.66    1949     EVL     NEO
 11:25:09    8.67    1800     ENS     EVL
 11:25:09    8.67    2000     OPV     EVL
 11:25:09    8.67    5000     OPS     EVL
 11:24:58    8.68       6     BPP     ENS
 11:24:49    8.67    1200     NON     NEO
 11:24:48    8.66     650     EVL     NRD
 11:24:48    8.66    1000     NRD     NRD
 11:24:32    8.67     322     SAB     BPP
 11:24:32    8.67     415     SAB     HBC
 11:24:21    8.67    5000     EQB     HBC
 11:24:15    8.67    4250     CDG     EPB
 11:24:15    8.67    2000     SGP     EPB
 11:24:11    8.68     200     CAR     BPP
 11:24:06    8.68      20     OPS     BPP
 11:23:39    8.67    6250     EQB     EPB
 11:23:39    8.67    1047     EQB     DBL
 11:22:36    8.67    1483     CAR     ENS
 11:22:36    8.67    1138     CDG     ENS
 11:22:36    8.67     745     SAB     ENS
 11:22:30    8.67    6250     BPP     EPB
 11:22:23    8.67    1852     CDG     CSB
 11:22:23    8.67     427     CDG     UBS
 11:22:23    8.67    3440     BPP     UBS
 11:22:23    8.67    2854     BPP     HBC
 11:22:19    8.67     652     BPP     HBC
 11:22:19    8.67    5513     BPP     HBC
 11:22:19    8.67     437     BPP     ENS
 11:22:19    8.67    5150     BPP     EPB
 11:22:15    8.66    1878     EVL     NEO
 11:22:12    8.66    1472     EVL     MLI
 11:22:12    8.66     500     EQB     MLI
 11:22:04    8.67    1000     UBS     EPB
 11:22:04    8.67     100     VDM     EPB
 11:22:04    8.67     308     SHB     EPB
 11:22:04    8.67    2291     CAR     EPB
 11:22:04    8.67    3651     MSI     EPB
 11:22:04    8.67    4851     MSI     CDG
 11:22:04    8.67     525     MSI     NEO
 11:22:04    8.67   15973     MSI     SGP
 11:22:04    8.67    6904     CDG     SGP
 11:22:04    8.67    6548     EVL     SGP
 11:21:54    8.67    1724     EVL     MLI
 11:21:54    8.67    1728     EVL     NIP
 11:21:54    8.67     410     EVL     NIP
 11:21:32    8.67      85     EVL     NEO
 11:21:32    8.68      58     BPP     BPP
 11:21:18    8.67    1641     EVL     NEO
 11:20:36    8.69    1954     ENS     HBC
 11:20:31    8.67    5382     EVL     GSI
 11:20:19    8.68      39     CAR     NEO
 11:20:19    8.67    5119     EVL     HBC
 11:20:19    8.67     500     EQB     HBC
 11:20:19    8.68      39     CAR     HBC
 11:19:54    8.68    2876     MSI     SGP
 11:19:53    8.68    2564     GSI     EPB
 11:19:53    8.68    3686     MSI     EPB
 11:19:45    8.68   10000     MSI     EQB
 11:19:38    8.68    1438     MSI     NEO
 11:19:37    8.68    2000     MSI     SGP
 11:19:31    8.68    5000     MSI     BPP
 11:19:31    8.68    2542     MSI     BPP
 11:19:31    8.68    2300     MSI     NRD
 11:19:29    8.68    5158     MSI     ABC
 11:19:29    8.68    9842     MSI     ABC
 11:19:28    8.68     158     MSI     NEO
 11:19:28    8.68    1770     MSI     NEO
 11:19:26    8.68    5000     MSI     SGP
 11:19:26    8.68    5000     MSI     SGP
 11:19:26    8.68    1214     MSI     BPP
 11:19:26    8.68    2016     MSI     SGP
 11:19:26    8.68    2984     MSI     SGP
 11:19:25    8.68    2016     MSI     BPP
 11:19:25    8.68    5000     MSI     BPP
 11:19:25    8.68    5000     MSI     BPP
 11:19:25    8.68    2016     MSI     BPP
 11:19:21    8.68    2984     MSI     SFB
 11:19:21    8.68    3016     MSI     SFB
 11:19:18    8.68    1984     MSI     NEO
 11:19:18    8.68     323     MSI     NEO
 11:19:17    8.68    4677     MSI     BPP
 11:19:17    8.68    3580     MSI     BPP
 11:19:17    8.68    5000     MSI     SGP
 11:19:17    8.68    4224     MSI     SGP
 11:19:17    8.68    5000     MSI     SGP
 11:19:17    8.68    3257     MSI     SGP
 11:19:17    8.68    3939     MSI     SGP
 11:19:17    8.68    4318     MSI     SGP
 11:19:17    8.68     682     MSI     BPP
 11:19:17    8.68    4224     MSI     BPP
 11:19:17    8.68     776     MSI     SGP
 11:19:17    8.68    3257     MSI     SGP
 11:19:08    8.68    1743     MSI     NEO
 11:19:08    8.68    1458     MSI     NEO
 11:18:59    8.68    3542     MSI     EPB
 11:18:59    8.68    2708     MSI     EPB
 11:18:55    8.68    2292     MSI     EPB
 11:18:55    8.68    3958     MSI     EPB
 11:18:55    8.68     754     MSI     EPB
 11:18:55    8.68    5000     MSI     EPB
 11:18:55    8.68    1400     MSI     EPB
 11:18:55    8.68    3888     MSI     SGP
 11:18:55    8.68    6559     NON     SGP
 11:18:55    8.68    2708     NON     SGP
 11:18:54    8.68     733     NON     EQB
 11:18:54    8.68    4451     CDG     EQB
 11:18:54    8.68    1927     CAR     EQB
 11:18:54    8.68    1270     NON     EQB
 11:18:54    8.68    3619     JPM     EQB
 11:18:42    8.68     178     JPM     NEO
 11:18:41    8.68    3545     JPM     SGP
 11:18:41    8.68    5000     MSI     SGP
 11:18:41    8.68     500     NRD     SGP
 11:18:41    8.68   10000     OPS     SGP
 11:18:41    8.68    2967     MSI     SGP
 11:17:34    8.68     593     MSI     NEO
 11:17:34    8.68     730     NON     NON
 11:17:04    8.69     400     NON     EPB
 11:16:30    8.69     400     NON     EPB
 11:16:19    8.69    4696     DBL     EPB
 11:16:19    8.68    1340     MSI     BPP
 11:16:19    8.69    1293     MSI     BPP
 11:16:19    8.69     495     OPS     BPP
 11:16:15    8.69    1924     OPS     CDG
 11:16:15    8.69     581     OPS     NEO
 11:16:15    8.69    2000     OPS     EQB
 11:16:11    8.70    1046     SAB     EPB
 11:16:07    8.70     102     SAB     FIM
 11:16:06    8.70    2298     CSB     FIM
 11:16:02    8.70    1651     CSB     NEO
 11:16:02    8.70    4519     DDB     BPP
 11:15:59    8.70    3000     DDB     BPP
 11:15:54    8.70    2000     DDB     DIF
 11:15:53    8.70    7342     JPM     BPP
 11:15:53    8.70      24     DDB     BPP
 11:15:19    8.70    2100     DDB     CAR
 11:15:19    8.70     828     CSB     EPB
 11:15:19    8.70    5422     DDB     EPB
 11:15:19    8.70    2454     DDB     EQB
 11:15:19    8.70     546     ENS     EQB
 11:15:04    8.70     654     ENS     NON
 11:15:04    8.70    1657     CSB     NON
 11:15:04    8.70     139     DDB     NON
 11:14:51    8.70    4861     DDB     NEO
 11:14:51    8.70    2000     DDB     NON
 11:14:51    8.70    1000     DDB     SFB
 11:14:43    8.70      50     BPP     OPV
 11:14:30    8.69    5097     SGP     HBC
 11:14:30    8.69    6250     SGP     EPB
 11:14:22    8.69     805     SGP     UBS
 11:14:22    8.69    5030     SGP     HBC
 11:14:22    8.69    8830     SGP     MSI
 11:14:04    8.69    2500     DBL     NRD
 11:13:57    8.69     402     SAB     NEO
 11:13:51    8.69    6250     SGP     EPB
 11:13:51    8.69    4356     SGP     EPB
 11:13:51    8.69     746     SAB     EPB
 11:13:51    8.69    1046     CSB     DBL
 11:13:46    8.70    1000     DDB     EPB
 11:13:19    8.68     100     MSI     ENS
 11:12:47    8.69    2000     CAR     NEO
 11:12:47    8.69    2000     SHB     NEO
 11:12:44    8.69    1000     OPV     NON
 11:12:41    8.70     148     SAB     EPB
 11:12:37    8.70    1000     SAB     NON
 11:12:08    8.70    2000     OPV     SGP
 11:12:08    8.70    3909     DDB     SGP
 11:11:55    8.70    2298     DDB     CSB
 11:11:55    8.70    2000     DDB     OPV
 11:11:55    8.70     250     DDB     NRD
 11:11:55    8.70    5000     DDB     EQB
 11:11:49    8.69    1831     VDM     OPV
 11:11:49    8.69    1427     VDM     NRD
 11:11:49    8.69     500     VDM     SFB
 11:11:49    8.69    5000     VDM     OPV
 11:11:49    8.69    5000     VDM     EQB
 11:11:49    8.68    6242     VDM     EPB
 11:11:49    8.68       8     DBL     EPB
 11:11:49    8.68     734     DBL     NON
 11:11:47    8.68     466     EQB     NON
 11:11:43    8.68    2304     EQB     CSB
 11:11:43    8.68     600     EQB     NRD
 11:11:43    8.68    7130     EQB     CDV
 11:11:32    8.68     870     BPP     CDV
 11:11:32    8.68    4950     BPP     EQB
 11:11:32    8.68     580     BPP     BPP
 11:11:13    8.67    2962     CAR     GSI
 11:11:03    8.67     606     ENS     GSI
 11:11:03    8.67    9394     ENS     CDV
 11:11:00    8.66    5024     DDB     HBC
 11:11:00    8.66     887     DDB     ENS
 11:11:00    8.66    1113     DDB     ENS
 11:11:00    8.66    3070     DDB     EPB
 11:10:57    8.66    2000     NON     EPB
 11:10:56    8.66     700     NON     EPB
 11:10:56    8.66     480     SFB     EPB
 11:10:44    8.67     100     BPP     CDV
 11:10:37    8.66     500     NON     NON
 11:10:24    8.66     520     SFB     EPB
 11:10:21    8.66    5730     BPP     EPB
 11:10:21    8.66    5250     DIF     EPB
 11:10:18    8.65    1231     DDB     SHB
 11:10:17    8.66    1000     FIM     EPB
 11:09:57    8.66    5096     DDB     DBL
 11:09:57    8.66    3100     DDB     CAR
 11:09:57    8.66    5215     DDB     HBC
 11:09:57    8.66    1114     DDB     NRD
 11:09:57    8.66    5674     DDB     UBS
 11:09:57    8.66    6250     DDB     EPB
 11:09:23    8.66    1000     VDM     GSI
 11:08:21    8.65    5000     DDB     NEO
 11:08:21    8.65    5000     DDB     BPP
 11:08:10    8.66    2000     OPV     GSI
 11:07:44    8.67   10000     ENS     CDV
 11:07:44    8.67     767     ENS     CDV
 11:07:44    8.67    7172     ENS     CDV
 11:07:44    8.67    2567     GSI     CDV
 11:07:35    8.67      97     SAB     CAR
 11:07:34    8.67      97     DBL     CAR
 11:07:34    8.67     580     DBL     BPP
 11:07:34    8.67    1300     DBL     EQB
 11:07:34    8.67    1000     DBL     NRD
 11:07:33    8.66      65     ENS     EPB
 11:07:33    8.66    2309     CSB     EPB
 11:07:33    8.66    3876     ENS     EPB
 11:07:33    8.66    5059     ENS     UBS
 11:07:33    8.66    5412     ENS     HBC
 11:07:33    8.66    4453     ENS     ENS
 11:07:33    8.66   30493     DDB     ENS
 11:07:33    8.66     807     DDB     NRD
 11:07:33    8.66    1155     DDB     HQD
 11:07:33    8.66   11000     DDB     NON
 11:07:33    8.66    4295     DDB     GSI
 11:07:33    8.66    1250     DDB     DDB
 11:07:18    8.65    2058     ENS     MLI
 11:06:58    8.66    1000     SHB     GSI
 11:06:55    8.65     705     ENS     NEO
 11:06:55    8.65    5000     DDB     NEO
 11:06:33    8.65    6250     DDB     EPB
 11:06:31    8.64    1000     DDB     BPP
 11:06:19    8.65    4000     SGP     NON
 11:06:19    8.65    1274     SGP     EQB
 11:06:14    8.65    1397     CDV     EQB
 11:06:14    8.65    2329     DBL     EQB
 11:06:14    8.65     358     DBL     EPB
 11:06:14    8.64    1397     CDV     MLI
 11:06:13    8.64    1597     CDG     MLI
 11:06:13    8.64     327     CDG     DBL
 11:06:13    8.64   16836     SGP     DBL
 11:06:13    8.64     837     BPP     DBL
 11:06:13    8.64    4894     BPP     EPB
 11:06:12    8.64    1356     MSI     EPB
 11:06:12    8.64    5098     MSI     HBC
 11:06:12    8.64    5735     MSI     MSI
 11:06:12    8.64    2000     EQB     MSI
 11:05:34    8.64     569     CDV     MSI
 11:05:33    8.63    6250     CDV     EPB
 11:05:33    8.63    1167     DDB     OPV
 11:05:33    8.63    6300     DDB     EPB
 11:05:33    8.63    3767     DDB     UBS
 11:05:33    8.63    5413     DDB     HBC
 11:05:33    8.63    3961     DDB     HBC
 11:05:33    8.63    2800     DDB     CAR
 11:05:33    8.63    6400     DDB     EPB
 11:05:33    8.63    6350     DDB     EPB
 11:05:33    8.63    6400     DDB     EPB
 11:05:33    8.63    6450     DDB     EPB
